Version,VersionID,Version Name,File Name,buggy
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,false
0,12317843,4.0.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,false
0,12317843,4.0.0,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,false
0,12317843,4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,true
0,12317843,4.0.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,false
0,12317843,4.0.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,false
0,12317843,4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,false
0,12317843,4.0.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,true
0,12317843,4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,true
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,false
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,false
0,12317843,4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,true
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,false
0,12317843,4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,false
0,12317843,4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,false
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,false
0,12317843,4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,true
0,12317843,4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,false
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,true
0,12317843,4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java,true
0,12317843,4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,true
1,12319145,4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,false
1,12319145,4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,true
1,12319145,4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,false
1,12319145,4.1.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,false
1,12319145,4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,false
1,12319145,4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,false
1,12319145,4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,false
1,12319145,4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,false
1,12319145,4.1.0,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,false
1,12319145,4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,false
1,12319145,4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,false
1,12319145,4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,false
1,12319145,4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,true
1,12319145,4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,false
1,12319145,4.1.0,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,false
